ID;ID vendeur;ID produit;ID variante;Reference vendeur;Quantité;Prix HT;Prix TTC;Prix HT avec remise;Prix TTC avec remise;Quantite minimum;Actif
1651;44;8031;2057;3905;100;9.833300;11.800000;9.8333;11.8;1;Oui
1652;44;8032;2058;4400;10;149.166700;179.000000;149.1667;179;1;Oui
1653;44;8033;2059;4600;60;132.500000;159.000000;132.5;159;1;Oui
1654;44;8034;2060;4902;20;28.920000;34.700000;28.92;34.7;0;Oui
1655;44;8035;2061;4903;20;33.000000;39.600000;33;39.6;1;Oui
1656;44;8036;2062;4905;20;36.250000;43.500000;36.25;43.5;1;Oui
1657;44;8037;2063;4907;;41.580000;49.900000;41.58;49.9;1;Oui
1658;44;8038;2064;5102;100;13.000000;15.600000;13;15.6;1;Oui
1659;44;8039;2065;5500;10;150.000000;180.000000;150;180;1;Oui
1660;44;8040;2066;7200;50;8.333300;10.000000;8.3333;10;1;Oui
1661;44;8041;2067;7202;5;10.833300;13.000000;10.8333;13;1;Oui
1662;44;8042;2068;7203;10;12.500000;15.000000;12.5;15;1;Oui
1663;44;8043;2069;7204;10;15.000000;18.000000;15;18;1;Oui
1664;44;8044;2070;7205;0;16.666700;20.000000;16.6667;20;1;Oui
1673;52;8047;2081;12GARDENBENCH;100;133.250000;159.900000;133.25;159.9;1;Oui
1674;42;8061;2095;P2105518365;994;14.166700;17.000000;14.1667;17;1;Oui
1675;42;8062;2096;P2033240010;986;8.333300;10.000000;8.3333;10;1;Oui
1676;42;8063;2097;P1710319287;994;11.666700;14.000000;11.6667;14;1;Oui
1684;55;8079;2115;4T-AH01-1L;990;38.250000;45.900000;32.51;39.015;1;Oui
1686;55;8081;2117;4T-AH01-2L;1000;46.580000;55.900000;39.6;47.515;1;Oui
1687;55;8082;2118;4T-AH01-3L;1000;58.250000;69.900000;49.51;59.415000000000006;0;Oui
1689;55;8084;2120;4T-RTCM-03;998;19.916700;23.900000;16.93;20.314999999999998;1;Oui
1691;55;8086;2122;4T-RTCM-02;0;19.916700;23.900000;19.9167;23.9;1;Oui
1692;42;8087;2123;P1125255871;969;132.500000;159.000000;132.5;159;1;Oui
1693;42;8088;2124;P1339337060;997;174.166700;209.000000;174.1667;209;1;Oui
1694;55;8089;2125;4T-CESO-04;952;16.580000;19.900000;14.1;16.915;1;Oui
1697;42;8092;2128;P2127111376;971;82.500000;99.000000;82.5;99;1;Oui
1701;52;8096;2132;12-923423;100;133.250000;159.900000;133.25;159.9;1;Oui
1714;52;8097;2133;12PERGOLA;10;916.583300;1099.900000;916.5833;1099.9;1;Oui
1716;55;8098;2134;4T-MC10-76;973;13.330000;16.000000;11.33;13.6;1;Oui
1717;55;8099;2135;4T-MC12-20;995;66.580000;79.900000;56.6;67.915;1;Oui
1718;55;8100;2136;4T-MC10-21;980;21.580000;25.900000;18.35;22.015;1;Oui
1720;55;8101;2138;4T-BM-01;0;5.750000;6.900000;5.75;6.9;1;Oui
1721;55;8101;2139;4T-BM-01;0;5.750000;6.900000;4.89;5.865;1;Oui
1723;55;8102;2141;4T-BM-02;1000;9.920000;11.900000;8.43;10.115;1;Oui
1724;55;8102;2142;4T-BM-02;0;9.920000;11.900000;8.43;10.115;1;Oui
1726;55;8103;2144;4T-SL01;992;19.920000;23.900000;16.93;20.314999999999998;1;Oui
1727;55;8103;2145;4T-SL01;999;37.420000;44.900000;31.8;38.165;1;Oui
1729;55;8104;2147;4T-SL02;989;24.920000;29.900000;21.18;25.415;1;Oui
1730;55;8104;2148;4T-SL02;998;41.580000;49.900000;35.35;42.415;1;Oui
1731;55;8105;2149;4T-RT05-1;1000;65.830000;79.000000;55.96;67.15;1;Oui
1732;55;8106;2150;4T-SC01-4;997;24.920000;29.900000;21.18;25.415;1;Oui
1733;55;8107;2151;4T-TA-02;990;29.080000;34.900000;24.72;29.665;1;Oui
1735;55;8108;2153;4T-YOGA;1000;45.750000;54.900000;38.89;46.665;1;Oui
1736;55;8108;2154;4T-YOGA;1000;45.750000;54.900000;38.89;46.665;1;Oui
1737;55;8109;2155;4T-AB-01;1000;19.920000;23.900000;16.93;20.314999999999998;1;Oui
1738;55;8110;2156;TRXHOME2;0;165.830000;199.000000;165.83;199;1;Oui
1739;55;8111;2157;GYMBOSS;999;16.580000;19.900000;16.58;19.9;1;Oui
1740;55;8112;2158;GYMBOSSMINI;995;24.920000;29.900000;24.92;29.9;1;Oui
1742;55;8114;2160;G3;1000;332.500000;399.000000;332.5;399;1;Oui
1743;42;8115;2161;P1479125491;998;24.170000;29.000000;24.17;29;1;Oui
1744;55;8116;2162;G3PRO;1000;520.000000;624.000000;520;624;1;Oui
1745;55;8117;2163;BLUETENS;1000;124.170000;149.000000;124.17;149;1;Oui
1757;42;8123;2174;P2049220747;986;107.500000;129.000000;107.5;129;1;Oui
1758;42;8124;2175;P1726340976;1000;149.170000;179.000000;149.17;179;1;Oui
1759;42;8125;2176;P1655078493;988;140.830000;169.000000;140.83;169;1;Oui
1760;42;8126;2177;P1855495434;1000;182.500000;219.000000;182.5;219;1;Oui
1761;76;8060;2094;501063;1000;95.830000;115.000000;95.83;115;1;Non
1762;76;8059;2093;730018;1000;40.750000;48.900000;40.75;48.9;1;Non
1763;76;8058;2092;700041;1000;63.330000;76.000000;63.33;76;1;Non
1764;76;8057;2091;700035;1000;145.830000;175.000000;145.83;175;1;Non
1766;76;8055;2089;730002;991;20.830000;25.000000;20.83;25;1;Non
1767;76;8054;2088;514006;999;87.500000;105.000000;87.5;105;1;Non
1768;76;8053;2087;501035_CONFLIT_1;1000;89.210000;107.050000;89.21;107.05;1;Non
1769;76;8052;2086;512005;998;85.830000;103.000000;85.83;103;1;Non
1770;76;8051;2085;501066;1000;89.210000;107.050000;89.21;107.05;1;Non
1771;76;8050;2084;513003;1000;47.500000;57.000000;47.5;57;1;Non
1772;76;8049;2083;501036;998;91.666700;110.000000;91.6667;110;1;Non
1773;76;8048;2082;511004;999;45.000000;54.000000;45;54;1;Non
1774;54;8127;2178;R400;;258.000000;309.600000;258;309.6;1;Oui
1781;54;8130;2187;R410;;299.000000;358.800000;299;358.8;1;Oui
1782;54;8131;2188;R420;;343.000000;411.600000;343;411.6;1;Oui
1783;61;8132;2189;2078;999;104.425000;125.310000;104.425;125.31;1;Non
1784;54;8133;2190;R430;;25.000000;30.000000;25;30;1;Oui
1785;61;8134;2191;2215;997;28.110000;33.730000;28.11;33.73;1;Non
1786;61;8135;2192;3155;1000;19.580000;23.500000;19.58;23.5;1;Non
1788;61;8138;2194;3156;1000;19.740000;23.690000;19.74;23.69;1;Non
1789;60;8142;2195;P642338299;0;116.000000;139.200000;116;139.2;1;Oui
1790;61;8143;2196;3157;1000;23.910000;28.690000;23.91;28.69;1;Non
1791;61;8144;2197;4181;999;129.280000;155.140000;129.28;155.14;1;Non
1792;61;8145;2198;3164;1000;16.410000;19.690000;16.41;19.69;1;Non
1793;54;8146;2199;T104FFT6M;;135.000000;162.000000;135;162;1;Oui
1794;61;8147;2200;3165;1000;18.910000;22.690000;18.91;22.69;1;Non
1795;54;8148;2201;T104FFT8M;;141.000000;169.200000;141;169.2;1;Oui
1796;61;8149;2202;3166;1000;18.910000;22.690000;18.91;22.69;1;Non
1797;61;8151;2204;3167;1000;13.908300;16.690000;13.9083;16.69;1;Non
1798;61;8150;2203;4182;997;79.620000;95.540000;79.62;95.54;1;Non
1799;54;8152;2205;T160FFT1BAC;;97.000000;116.400000;97;116.4;1;Oui
1800;61;8153;2206;3169;1000;23.866700;28.640000;23.8667;28.64;1;Non
1801;61;8154;2207;4183;998;161.780000;194.140000;161.78;194.14;1;Non
1802;61;8155;2208;3215;1000;18.533300;22.240000;18.5333;22.24;1;Non
1803;54;8158;2211;T160FFT2BACS;9992;135.000000;162.000000;135;162;1;Oui
1805;61;8156;2209;3375;1000;12.275000;14.730000;12.275;14.73;1;Non
1807;61;8161;2214;4109;996;23.110000;27.730000;23.11;27.73;1;Non
1809;61;8162;2215;4122;994;15.610000;18.730000;15.61;18.73;1;Non
1812;61;8165;2218;4171;1000;115.891700;139.070000;115.8917;139.07;1;Non
1820;54;8175;2235;TBANCAFIXER1,50M;;193.000000;231.600000;193;231.6;1;Oui
1827;59;8180;2247;120030;;983.330000;1179.996000;983.33;1179.996;1;Oui
1830;59;8183;2250;100090;0;729.170000;875.000000;729.17;875;1;Oui
1831;69;8184;2251;P1733761348;;8.960000;10.750000;8.96;10.75;1;Oui
1832;59;8185;2252;100210;;105.420000;126.500000;105.42;126.5;1;Oui
1833;76;7784;2253;653040;1000;5.416700;6.500000;5.4167;6.5;1;Non
1834;76;7784;2254;653040;1000;5.416700;6.500000;5.4167;6.5;1;Non
1835;76;7784;2255;653040;1000;5.416700;6.500000;5.4167;6.5;1;Non
1836;76;7784;2256;653040;1000;5.416700;6.500000;5.4167;6.5;1;Non
1837;76;7784;2257;653040;1000;5.416700;6.500000;5.4167;6.5;1;Non
1838;69;8174;2258;P1389970714;;26.960000;32.350000;26.96;32.35;1;Oui
1839;59;8186;2259;100200;;47.420000;56.900000;47.42;56.9;1;Oui
1840;69;8174;2260;P1389970714;;49.420000;59.300000;49.42;59.3;1;Oui
1842;69;8187;2262;P1804301771;;23.080000;27.696000;23.08;27.696;1;Oui
1843;69;8187;2263;P1804301771;;48.960000;58.752000;48.96;58.752;1;Oui
1844;59;8188;2264;130300;;310.000000;372.000000;310;372;1;Oui
1846;69;8189;2266;P302920605;;101.330000;121.600000;101.33;121.6;1;Oui
1847;59;8190;2267;150820;;140.000000;168.000000;140;168;1;Oui
1850;76;7795;1659;140252;1000;50.830000;61.000000;50.83;61;1;Non
1851;69;8191;2268;P444723511;;15.830000;19.000000;15.83;19;1;Oui
1852;76;7825;2269;140222;1000;65.000000;78.000000;65;78;1;Non
1853;76;7825;2270;140222;1000;65.000000;78.000000;65;78;1;Non
1854;69;8192;2271;P21106716;;20.250000;24.300000;20.25;24.3;1;Oui
1855;76;7826;2272;140227;1000;61.666700;74.000000;61.6667;74;1;Non
1856;76;7826;2273;140227;1000;61.666700;74.000000;61.6667;74;1;Non
1857;76;7827;2274;140223;1000;65.000000;78.000000;65;78;1;Non
1858;76;7827;2275;140223;1000;65.000000;78.000000;65;78;1;Non
1859;76;7828;2276;140224;1000;61.666700;74.000000;61.6667;74;1;Non
1860;76;7828;2277;140224;1000;61.666700;74.000000;61.6667;74;1;Non
1861;76;7829;2278;140253;1000;82.500000;99.000000;82.5;99;1;Non
1862;76;7829;2279;140253;1000;82.500000;99.000000;82.5;99;1;Non
1863;60;8193;2280;P218320585;0;115.000000;138.000000;115;138;1;Oui
1864;76;7830;2281;140254;1000;75.000000;90.000000;75;90;1;Non
1865;76;7830;2282;140254;1000;75.000000;90.000000;75;90;1;Non
1866;76;7831;1777;140215-153;1000;41.666700;50.000000;41.6667;50;1;Non
1867;76;7832;1779;140216-153;1000;33.333300;40.000000;33.3333;40;1;Non
1868;76;7833;1781;140215-136;1000;41.666700;50.000000;41.6667;50;1;Non
1869;76;7834;1783;140216-136;1000;33.333300;40.000000;33.3333;40;1;Non
1870;76;7835;1785;140217;1000;31.666700;38.000000;31.6667;38;1;Non
1871;88;8195;2284;1155;20;116.000000;139.200000;116;139.2;1;Oui
1874;88;8196;2287;1003;11;98.000000;117.600000;98;117.6;1;Oui
1876;76;7767;2289;5US18391;1000;17.500000;21.000000;17.5;21;1;Non
1877;76;7767;2290;5US18391;1000;17.500000;21.000000;17.5;21;1;Non
1878;76;7767;2291;5US18391;1000;17.500000;21.000000;17.5;21;1;Non
1879;60;8197;2292;P1010420277;0;88.000000;105.600000;88;105.6;1;Oui
1881;76;7809;2294;751174;1000;20.000000;24.000000;20;24;1;Non
1882;76;7809;2295;751174;1000;20.000000;24.000000;20;24;1;Non
1884;46;8200;2297;9782851807519;89;22.700000;23.950000;22.7;23.95;1;Oui
1885;76;7810;1688;751171;998;50.833300;61.000000;50.8333;61;1;Non
1886;76;7811;1691;751135;1000;50.833300;61.000000;50.8333;61;1;Non
2029;42;8064;2440;P1639155100;1000;8.330000;10.000000;8.33;10;1;Oui
2030;42;8064;2441;P1639155100;1000;8.330000;10.000000;8.33;10;1;Oui
2031;42;8064;2442;P1639155100;1000;10.000000;12.000000;10;12;1;Oui
2032;42;8077;2443;P962967117;1000;13.330000;16.000000;13.33;16;1;Oui
2033;42;8077;2444;P962967117;1000;15.830000;19.000000;15.83;19;1;Oui
2034;42;8077;2445;P962967117;1000;11.670000;14.000000;11.67;14;1;Oui
2035;56;8343;2446;S25061;8;354.666700;425.600000;354.6667;425.6;1;Oui
2036;56;8344;2447;S25213;14;215.183300;258.220000;215.1833;258.22;1;Oui
2037;56;8345;2448;S25214;27;269.641700;323.570000;269.6417;323.57;1;Oui
2038;56;8346;2449;S25215EZW;28;214.383300;257.260000;214.3833;257.26;1;Oui
2039;56;8347;2450;S25219;7;1124.700000;1349.640000;1124.7;1349.64;1;Oui
2040;56;8348;2451;S25222;12;237.533300;285.040000;237.5333;285.04;1;Oui
2041;56;8349;2452;S25225;15;232.308300;278.770000;232.3083;278.77;1;Oui
2042;56;8350;2453;S25232;20;216.908300;260.290000;216.9083;260.29;1;Oui
2043;56;8351;2454;S25233;47;246.025000;295.230000;246.025;295.23;1;Oui
2044;56;8352;2455;S25235;12;232.400000;278.880000;232.4;278.88;1;Oui
2045;56;8353;2456;S25241;4;279.250000;335.100000;279.25;335.1;1;Oui
2046;56;8354;2457;S25251EZW;34;341.600000;409.920000;341.6;409.92;1;Oui
2047;56;8355;2458;S25255EZW;11;369.416700;443.300000;369.4167;443.3;1;Oui
2048;56;8356;2459;S25316;42;26.975000;32.370000;26.975;32.37;1;Oui
2049;56;8357;2460;S25325;11;26.200000;31.440000;26.2;31.44;1;Oui
2050;56;8358;2461;S25331-06;7;108.266700;129.920000;108.2667;129.92;1;Oui
2051;56;8359;2462;S25331-07;8;58.516700;70.220000;58.5167;70.22;1;Oui
2052;56;8360;2463;S25357BR;56;50.450000;60.540000;50.45;60.54;1;Oui
2053;56;8361;2464;S25359BR;9;91.000000;109.200000;91;109.2;1;Oui
2054;56;8362;2465;S25363BR;76;50.958300;61.150000;50.9583;61.15;1;Oui
2055;56;8363;2466;S25369BR;13;91.375000;109.650000;91.375;109.65;1;Oui
2056;56;8364;2467;S25380;14;137.200000;164.640000;137.2;164.64;1;Oui
2057;56;8365;2468;S25381;15;144.950000;173.940000;144.95;173.94;1;Oui
2058;56;8366;2469;S25383;17;164.641700;197.570000;164.6417;197.57;1;Oui
2059;56;8367;2470;S25385;4;184.800000;221.760000;184.8;221.76;1;Oui
2060;56;8368;2471;S25521;18;103.600000;124.320000;103.6;124.32;1;Oui
2061;56;8369;2472;S25530;47;15.400000;18.480000;15.4;18.48;1;Oui
2062;56;8370;2473;S25530-5;14;56.000000;67.200000;56;67.2;1;Oui
2063;56;8371;2474;S25532;193;19.316700;23.180000;19.3167;23.18;1;Oui
2064;56;8372;2475;S25532-5;41;70.000000;84.000000;70;84;1;Oui
2065;56;8373;2476;S25595;77;71.583300;85.900000;71.5833;85.9;1;Oui
2066;56;8374;2477;S25600;10;77.650000;93.180000;77.65;93.18;1;Oui
2067;56;8375;2478;S25613;1;95.808300;114.970000;95.8083;114.97;1;Oui
2068;56;8376;2479;S25645;25;124.225000;149.070000;124.225;149.07;1;Oui
2070;56;8378;2481;S25646;11;149.800000;179.760000;149.8;179.76;1;Oui
2071;56;8379;2482;S25675;0;161.183300;193.420000;161.1833;193.42;1;Oui
2072;56;8380;2483;S25675-02;13;51.050000;61.260000;51.05;61.26;1;Oui
2073;56;8381;2484;S25685GC;18;95.850000;115.020000;95.85;115.02;1;Oui
2074;56;8382;2485;S25810;5;99.816700;119.780000;99.8167;119.78;1;Oui
2075;56;8383;2486;S25830;24;76.066700;91.280000;76.0667;91.28;1;Oui
2076;56;8384;2487;S25861;90;86.241700;103.490000;86.2417;103.49;1;Oui
2077;56;8385;2488;S25862;14;68.883300;82.660000;68.8833;82.66;1;Oui
2078;56;8386;2489;S25863;5;81.758300;98.110000;81.7583;98.11;1;Oui
2079;56;8387;2490;S25866;59;88.950000;106.740000;88.95;106.74;1;Oui
2080;56;8388;2491;S25871;12;105.466700;126.560000;105.4667;126.56;1;Oui
2081;56;8389;2492;S25876;42;114.425000;137.310000;114.425;137.31;1;Oui
2082;56;8391;2493;S25898;8;200.950000;241.140000;200.95;241.14;1;Oui
2083;56;8392;2494;S25910;1;54.041700;64.850000;54.0417;64.85;1;Oui
2084;76;8393;2495;4853;1000;54.166700;65.000000;54.1667;65;1;Non
2085;56;8394;2496;S25933;22;24.175000;29.010000;24.175;29.01;1;Oui
2086;56;8395;2497;S25934;16;30.150000;36.180000;30.15;36.18;1;Oui
2087;56;8396;2498;S25936;20;35.375000;42.450000;35.375;42.45;1;Oui
2088;56;8397;2499;S25938;30;42.841700;51.410000;42.8417;51.41;1;Oui
2089;76;7812;1694;751170;1000;50.833300;61.000000;50.8333;61;1;Non
2090;76;8398;2500;4854;1000;70.830000;85.000000;70.83;85;1;Non
2091;76;7815;2501;751173;1000;24.166700;29.000000;24.1667;29;1;Non
2092;76;7815;2502;751173;1000;24.166700;29.000000;24.1667;29;1;Non
2093;56;8399;2503;S28101;0;1289.116700;1546.940000;1289.1167;1546.94;1;Oui
2094;76;7781;2504;243101-105;1000;170.791700;204.950000;170.7917;204.95;1;Non
2095;76;7781;2505;243101-105;1000;170.791700;204.950000;170.7917;204.95;1;Non
2096;76;7781;2506;243101-105;1000;170.791700;204.950000;170.7917;204.95;1;Non
2097;56;8400;2507;S28203;0;1956.916700;2348.300000;1956.9167;2348.3;1;Oui
2098;60;8401;2512;P505527289;0;115.000000;138.000000;115;138;1;Oui
2099;76;7840;2509;243110;1000;275.000000;330.000000;275;330;1;Non
2100;76;7840;2510;243110;1000;275.000000;330.000000;275;330;1;Non
2101;48;8402;2513;4005;0;35.330000;42.400000;35.33;42.4;1;Oui
2102;59;8403;2514;150821;;140.000000;168.000000;140;168;1;Oui
2103;61;8167;2222;4290;981;149.280000;179.140000;149.28;179.14;1;Non
2105;47;8404;2515;P224761976;96;647.333300;776.800000;647.3333;776.8;1;Oui
2106;47;8405;2516;P153499429;100;352.750000;423.300000;352.75;423.3;1;Oui
2107;47;8406;2517;P904353298;99;117.600000;141.120000;117.6;141.12;1;Oui
2108;60;8407;2518;P836367615;0;115.000000;138.000000;115;138;1;Oui
2109;59;8408;2519;150600;;9.920000;11.900000;9.92;11.9;10;Oui
2110;47;8409;2520;P945599121;100;162.400000;194.880000;162.4;194.88;1;Oui
2111;48;8410;2521;4006;0;16.500000;19.800000;16.5;19.8;1;Oui
2113;46;8412;2523;9782851808271;55;21.330000;22.500000;21.33;22.5;1;Oui
2114;59;8413;2524;150650;;9.420000;11.300000;9.42;11.3;1;Oui
2115;60;8414;2525;P1460825258;0;115.000000;138.000000;115;138;1;Oui
2116;59;8415;2526;150500;;185.630000;222.760000;185.63;222.76;1;Oui
2117;59;8416;2527;150510;;36.920000;44.300000;36.92;44.3;1;Oui
2118;52;8417;2528;12PERGOLA 5400;6;1499.916700;1799.900000;1499.9167;1799.9;1;Oui
2119;59;8418;2529;150260;;79.830000;95.800000;79.83;95.8;1;Oui
2120;59;8419;2530;150320;;62.920000;75.500000;62.92;75.5;1;Oui
2121;46;8420;2531;9782851809360;198;23.650000;24.950000;23.65;24.95;1;Oui
2122;46;8421;2532;9782851809780;1768;23.650000;24.950000;23.65;24.95;1;Oui
2123;46;8422;2533;9782757603215;1388;23.650000;24.950000;23.65;24.95;1;Oui
2124;52;8423;2534;12-804081;0;2333.250000;2799.900000;2333.25;2799.9;1;Oui
2125;46;8424;2535;9782757604229;641;23.220000;24.500000;23.22;24.5;1;Oui
2126;60;8426;2537;P1610874542;10;108.333300;130.000000;108.3333;130;1;Oui
2128;76;7785;1644;140238;1000;15.833300;19.000000;15.8333;19;1;Non
2129;60;8427;2538;P1824791963;0;71.000000;85.200000;71;85.2;1;Oui
2130;76;7787;1648;140240;1000;15.416700;18.500000;15.4167;18.5;1;Non
2131;76;7788;1650;140241;1000;15.833300;19.000000;15.8333;19;1;Non
2132;60;8428;2539;P1753660480;0;71.000000;85.200000;71;85.2;1;Oui
2138;52;8430;2546;12M809390;187;191.580000;229.900000;191.58;229.9;1;Oui
2139;46;8431;2547;9782851809803;633;26.070000;27.500000;26.07;27.5;1;Oui
2140;60;8432;2548;P465254316;0;60.000000;72.000000;60;72;1;Oui
2144;63;8434;2553;9101010;28;79.000000;94.800000;79;94.8;0;Oui
2145;53;8435;2554;P251597875;1;24.170000;29.000000;24.17;29;1;Oui
2278;46;8568;2687;9782757603727;1375;21.330000;22.500000;21.33;22.5;1;Oui
2297;53;8567;2710;P1585723935;20;24.170000;29.000000;24.17;29;1;Oui
2298;53;8567;2711;P1585723935;20;24.170000;29.000000;24.17;29;1;Oui
2299;53;8567;2712;P1585723935;20;24.170000;29.000000;24.17;29;1;Oui
2304;46;8572;2713;9782851809711;978;23.650000;24.950000;23.65;24.95;1;Oui
2306;46;8573;2714;9782851809384;2880;18.910000;19.950000;18.91;19.95;1;Oui
2311;53;8575;2722;P2025795767;20;20.833300;25.000000;20.8333;25;1;Oui
2315;53;8577;2724;P1664257609;0;15.830000;19.000000;15.83;19;1;Oui
2316;42;8578;2725;P1878207798;987;107.500000;129.000000;107.5;129;1;Oui
2317;42;8579;2726;P1806978019;1000;149.170000;179.000000;149.17;179;1;Oui
2318;42;8580;2727;P376892104;996;140.830000;169.000000;140.83;169;1;Oui
2319;42;8581;2728;P305596853;1000;182.500000;219.000000;182.5;219;1;Oui
2320;56;8582;2731;S30158;35;330.216700;396.260000;330.2167;396.26;1;Oui
2321;56;8583;2732;S30401;23;178.641700;214.370000;178.6417;214.37;1;Oui
2322;56;8584;2733;S30432;10;78.866700;94.640000;78.8667;94.64;1;Oui
2323;56;8585;2734;S30433;6;103.975000;124.770000;103.975;124.77;1;Oui
2324;56;8587;2735;S30434;7;127.216700;152.660000;127.2167;152.66;1;Oui
2325;56;8588;2736;S30552;3;228.200000;273.840000;228.2;273.84;1;Oui
2326;56;8589;2737;S32351ZZ;22;276.175000;331.410000;276.175;331.41;1;Oui
2327;56;8590;2738;S32365;10;108.083300;129.700000;108.0833;129.7;1;Oui
2328;56;8591;2739;S35620;3;907.483300;1088.980000;907.4833;1088.98;1;Oui
2329;56;8592;2740;S35621;3;359.150000;430.980000;359.15;430.98;1;Oui
2330;56;8593;2741;S35630;0;1032.408300;1238.890000;1032.4083;1238.89;1;Oui
2331;56;8594;2742;S35632;5;157.175000;188.610000;157.175;188.61;1;Oui
2332;56;8595;2743;S35640;7;1.000000;1.200000;1;1.2;1;Oui
2333;56;8596;2744;S35641;4;518.183300;621.820000;518.1833;621.82;1;Oui
2334;56;8597;2745;S35642;4;209.066700;250.880000;209.0667;250.88;1;Oui
2335;56;8598;2746;S36057;0;566.158300;679.390000;566.1583;679.39;1;Oui
2336;56;8599;2747;S36058;10;971.133300;1165.360000;971.1333;1165.36;1;Oui
2337;63;8600;2748;9101016;8;41.750000;50.100000;41.75;50.1;1;Oui
2339;69;8182;2750;P1880308933;2492;31.000000;37.200000;31;37.2;1;Oui
2340;69;8182;2751;P1880308933;2493;44.160000;52.990000;44.16;52.99;1;Oui
2345;63;8601;2756;9101024;26;37.170000;44.600000;37.17;44.6;1;Oui
2346;49;8602;2757;1095;5;457.500000;549.000000;457.5;549;1;Oui
2347;63;8603;2758;9101031;1;115.000000;138.000000;115;138;1;Oui
2349;49;8605;2760;P2017996221;;0.000000;0.000000;0;0;1;Oui
2351;49;8607;2762;P1623976791;5;540.833300;649.000000;540.8333;649;1;Oui
2352;49;8608;2763;P1821116988;5;1165.833300;1399.000000;1165.8333;1399;1;Oui
2353;49;8609;2764;P1800317161;0;0.000000;0.000000;0;0;1;Oui
2354;46;8610;2765;9782851808059;954;22.270000;23.490000;22.27;23.49;1;Oui
2355;46;8611;2766;9782851809353;770;23.600000;24.900000;23.6;24.9;1;Oui
2356;46;8612;2767;9782757603475;941;18.910000;19.950000;18.91;19.95;1;Oui
2357;46;8613;2768;9782757603697;961;22.270000;23.490000;22.27;23.49;1;Oui
2359;46;8615;2770;9782851806420;1255;22.270000;23.490000;22.27;23.49;1;Oui
2492;46;8747;2903;9782851807915;1050;23.650000;24.950000;23.65;24.95;1;Oui
2493;53;8748;2904;P1498162816;98;15.830000;19.000000;15.83;19;1;Oui
2494;46;8749;2905;9782851809094;1468;26.070000;27.500000;26.07;27.5;1;Oui
2495;46;8750;2906;9782851809544;1148;23.650000;24.950000;23.65;24.95;1;Oui
2496;52;8751;2907;12-936300;490;158.250000;189.900000;158.25;189.9;1;Oui
2497;46;8752;2908;9782851809650;2086;28.390000;29.950000;28.39;29.95;1;Oui
2499;46;8755;2910;9782757603147;1107;23.220000;24.500000;23.22;24.5;1;Oui
2500;53;8754;2911;P1946403033;100;5.833300;7.000000;5.8333;7;1;Oui
2501;53;8754;2912;P1946403033;100;5.833300;7.000000;5.8333;7;1;Oui
2502;53;8754;2913;P1946403033;100;5.833300;7.000000;5.8333;7;1;Oui
2503;46;8756;2914;9782757603680;1088;21.330000;22.500000;21.33;22.5;1;Oui
2773;53;8890;3184;P865042654;100;23.330000;28.000000;23.33;28;1;Oui
2774;53;8890;3185;P865042654;100;23.330000;28.000000;23.33;28;1;Oui
2776;53;9022;3187;P1112843914;99;39.170000;47.000000;39.17;47;1;Oui
2777;53;9022;3188;P1112843914;100;39.170000;47.000000;39.17;47;1;Oui
2779;53;9023;3190;P1310049655;100;5.830000;7.000000;5.83;7;1;Oui
2780;53;9023;3191;P1310049655;100;5.830000;7.000000;5.83;7;1;Oui
2781;53;9023;3192;P1310049655;99;5.830000;7.000000;5.83;7;1;Oui
2782;53;9023;3193;P1310049655;0;0.000000;0.000000;0;0;1;Oui
2784;53;9024;3195;P1255564380;100;22.500000;27.000000;22.5;27;1;Oui
2785;53;9024;3196;P1255564380;100;22.500000;27.000000;22.5;27;1;Oui
2786;52;9025;3197;12-930407;166;166.580000;199.900000;166.58;199.9;1;Oui
2788;53;9026;3199;P2101944822;100;38.330000;46.000000;38.33;46;1;Oui
2789;53;9026;3200;P2101944822;100;38.330000;46.000000;38.33;46;1;Oui
2791;46;9028;3202;9782757604045;2315;30.810000;32.500000;30.81;32.5;1;Oui
2792;65;9029;3203;130592001;0;35.690000;42.830000;35.69;42.83;1;Oui
